State,ST_CEN_CD,District Name,DISTRICT,DT_CEN_CD,Category,Indicator,NFHS 5,NFHS 4,Change
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),98.1,78.3,19.8
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of polio vaccine (%),100,89.4,10.6
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),0,0,0
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received BCG (%),100,97.6,2.4
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received the first dose of measlescontaining vaccine (MCV) (%),100,89.4,10.6
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who received most of their vaccinations in a public health facility (%),100,100,0
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Child Vaccinations and Vitamin A Supplementation,Children age 24-35 months who have received a second dose of measlescontaining vaccine (MCV) (%),44.4,0,44.4
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Child Vaccinations and Vitamin A Supplementation,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),92.6,66.4,26.2
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Current Use of Family Planning Methods,Any method (%),70.8,60.4,10.4
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Current Use of Family Planning Methods,Any modern method (%),55,36.8,18.2
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Current Use of Family Planning Methods,Condom (%),11.1,9.6,1.5
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Current Use of Family Planning Methods,Female sterilization (%),12.6,11.4,1.2
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Current Use of Family Planning Methods,Injectables (%),4.8,0.7,4.1
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Current Use of Family Planning Methods,IUD/PPIUD (%),6.6,1.4,5.2
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Current Use of Family Planning Methods,Male sterilization (%),0,0,0
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Current Use of Family Planning Methods,Pill (%),18.6,13.5,5.1
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Delivery Care,Births attended by skilled health personnel (%),99.6,91.6,8
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Delivery Care,Births delivered by caesarean section (%),45.8,32.3,13.5
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Delivery Care,Births in a private health facility that were delivered by caesarean section (%),0,0,0
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Delivery Care,Births in a public health facility that were delivered by caesarean section (%),43.7,34.6,9.1
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Delivery Care,Home births that were conducted by skilled health personnel (%),0.8,2.1,-1.3
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Delivery Care,Institutional births (%),98.9,89.5,9.4
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Delivery Care,Institutional births in public facility (%),94.4,85.2,9.2
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Hypertension among men,Male Elevated blood pressure or taking medicine to control blood pressure (%),19.9,0,19.9
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Hypertension among men,Male Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),15.9,0,15.9
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Hypertension among men,Male Moderately or severely elevated blood pressure (%),2.2,0,2.2
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Hypertension among women,Female Elevated blood pressure or taking medicine to control blood pressure (%),25.8,0,25.8
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Hypertension among women,Female Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),19.4,0,19.4
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Hypertension among women,Female Moderately or severely elevated blood pressure (%),3.1,0,3.1
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Marriage and Fertility,Births in the 5 years preceding the survey that are third or higher order (%),0.3,0.9,-0.6
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Marriage and Fertility,Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),1.1,1.6,0.5
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Marriage and Fertility,Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),75.9,54,21.9
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Marriage and Fertility,Women age 2024 years married before age 18 years (%),3.7,3.5,-0.2
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Maternal and Child Health,Average out-of-pocket expenditure per delivery in a public health facility (Rs),3852,3917,-1.7
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Maternal and Child Health,Children born at home who were taken to a health facility for a checkup within 24 hours of birth (%),0,0,0
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Maternal and Child Health,Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),92.6,0,92.6
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Maternal and Child Health,Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),15.8,20.5,-4.7
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Maternal and Child Health,Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),10.3,12.4,-2.1
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Maternal and Child Health,Mothers who had an antenatal checkup in the first trimester (%),95.5,87.2,8.3
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Maternal and Child Health,Mothers who had at least 4 antenatal care visits (%),92.2,95.1,-2.9
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Maternal and Child Health,Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),91.5,77.8,13.7
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Maternal and Child Health,Mothers whose last birth was protected against neonatal tetanus (%),93.1,91,2.1
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Maternal and Child Health,Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),97.7,95.4,2.3
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Nutritional Status of Women,Women who are overweight or obese,25.9,31.4,5.5
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Nutritional Status of Women,Women who have high risk waisttohip ratio,83.8,0,-83.8
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Nutritional Status of Women,Women whose Body Mass Index (BMI) is below normal (BMI <18),2.1,7.9,5.8
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Population and Household Profile,Children age 5 years who attended preprimary school during the school year 2019-20 (%),0,0,0
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Population and Household Profile,Children under age 5 years whose birth was registered with the civil authority (%),98.4,62.5,35.9
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Population and Household Profile,Deaths in the last 3 years registered with the civil authority (%),69,0,69
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Population and Household Profile,Female population age 6 years and above who ever attended school (%),64,60.4,3.6
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Population and Household Profile,Households using clean fuel for cooking (%),40.3,50.8,-10.5
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Population and Household Profile,Households using iodized salt (%),97.8,96.8,1
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Population and Household Profile,Households with any usual member covered under a health insurance/financing scheme (%),4.2,1.9,2.3
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Population and Household Profile,Population below age 15 years (%),25.4,27.8,-2.4
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Population and Household Profile,Population living in households that use an improved sanitation facility (%),80.5,54.7,25.8
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Population and Household Profile,Population living in households with an improved drinkingwater source (%),96.4,98.1,-1.7
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Population and Household Profile,Population living in households with electricity (%),99.8,97.2,2.6
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Population and Household Profile,"Sex ratio at birth for children born in the last five years (females per 1,000 males)",1097,1032,6.3
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Population and Household Profile,"Sex ratio of the total population (females per 1,000 males)",962,982,-2
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Quality of Family Planning Services,Current users ever told about side effects of current method (%),63.3,19.1,44.2
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Quality of Family Planning Services,Health worker ever talked to female non-users about family planning (%),5.7,2.6,3.1
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Screening for Cancer among Women,Ever undergone a breast examination for breast cancer (%),0.3,0,0.3
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Screening for Cancer among Women,Ever undergone a screening test for cervical cancer (%),0.5,0,0.5
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Screening for Cancer among Women,Ever undergone an oral cavity examination for oral cancer (%),0.4,0,0.4
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who consume alcohol (%),0.3,0,0.3
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who use any kind of tobacco (%),37.7,0,37.7
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who consume alcohol (%),0.1,0,0.1
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who use any kind of tobacco (%),3.3,0,3.3
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Treatment of Childhood Diseases,Children age 12-23 months who received most of their vaccinations in a private health facility (%),0,0,0
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),0,0,0
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),0,0,0
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),0,0,0
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Treatment of Childhood Diseases,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),0,0,0
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Treatment of Childhood Diseases,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),2.1,10.8,8.7
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Treatment of Childhood Diseases,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0,0,0
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Unmet Need for Family Planning,Total unmet need (%),5,9.3,-4.3
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Unmet Need for Family Planning,Unmet need for spacing (%),3,2.9,0.1
Jammu & Kashmir,1,Kupwara,Kupwara_1,1,Anaemia among Children and Women,All women age 15-19 years who are anaemic (%),81,70.7,-10.3
Jammu & Kashmir,1,Kupwara,Kupwara_1,1,Anaemia among Children and Women,All women age 15-49 years who are anaemic (%),73.5,70.5,-3
Jammu & Kashmir,1,Kupwara,Kupwara_1,1,Anaemia among Children and Women,Children age 6-59 months who are anaemic ,78.8,75.2,-3.6
Jammu & Kashmir,1,Kupwara,Kupwara_1,1,Anaemia among Children and Women,Nonpregnant women age 15-49 years who are anaemic ,75.6,69.4,-6.2
Jammu & Kashmir,1,Kupwara,Kupwara_1,1,Anaemia among Children and Women,Pregnant women age 15-49 years who are anaemic,45.7,84.1,38.4
Jammu & Kashmir,1,Kupwara,Kupwara_1,1,Blood Sugar Level among men,Male Blood sugar level  high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),7.9,0,7.9
Jammu & Kashmir,1,Kupwara,Kupwara_1,1,Blood Sugar Level among men,Male Blood sugar level  very high (>160 mg/dl) (%),1.9,0,1.9
Jammu & Kashmir,1,Kupwara,Kupwara_1,1,Blood Sugar Level among men,MaleBlood sugar level  high (141-160 mg/dl) (%),4.7,0,4.7
Jammu & Kashmir,1,Kupwara,Kupwara_1,1,Blood Sugar Level among women,Female Blood sugar level  high (141-160 mg/dl) (%),3.6,0,3.6
Jammu & Kashmir,1,Kupwara,Kupwara_1,1,Blood Sugar Level among women,Female Blood sugar level  high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),6.5,0,6.5
Jammu & Kashmir,1,Kupwara,Kupwara_1,1,Blood Sugar Level among women,Female Blood sugar level  very high (>160 mg/dl) (%),1.5,0,1.5
Jammu & Kashmir,1,Kupwara,Kupwara_1,1,Characteristics of Women,Women who are literate (%),76,0,76
Jammu & Kashmir,1,Kupwara,Kupwara_1,1,Characteristics of Women,Women with 10 or more years of schooling (%),44.9,27,17.9
Jammu & Kashmir,1,Kupwara,Kupwara_1,1,Child Feeding Practices and Nutritional Status of Children,Breastfeeding children age 6-23 months receiving an adequate diet (%),17.3,20.4,-3.1
Jammu & Kashmir,1,Kupwara,Kupwara_1,1,Child Feeding Practices and Nutritional Status of Children,Children age 6-8 months receiving solid or semisolid food and breastmilk (%),0,0,0
Jammu & Kashmir,1,Kupwara,Kupwara_1,1,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are overweight (weight fo rheight)20 (%),8.8,2.4,-6.4
Jammu & Kashmir,1,Kupwara,Kupwara_1,1,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are severely wasted (weight for height) (%),14.7,1,-13.7
Jammu & Kashmir,1,Kupwara,Kupwara_1,1,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are stunted (height for age) (%),24.9,30.8,5.9
Jammu & Kashmir,1,Kupwara,Kupwara_1,1,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are underweight (weight for age) (%),25.5,14.4,-11.1
Jammu & Kashmir,1,Kupwara,Kupwara_1,1,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are wasted (weight for height) (%),25.1,5.1,-20
Jammu & Kashmir,1,Kupwara,Kupwara_1,1,Child Feeding Practices and Nutritional Status of Children,Children under age 3 years breastfed within one hour of birth (%),46.5,39.2,7.3
Jammu & Kashmir,1,Kupwara,Kupwara_1,1,Child Feeding Practices and Nutritional Status of Children,Children under age 6 months exclusively breastfed (%),72.7,71.2,1.5
Jammu & Kashmir,1,Kupwara,Kupwara_1,1,Child Feeding Practices and Nutritional Status of Children,Nonbreastfeeding children age 6-23 months receiving an adequate diet (%),0,0,0
Jammu & Kashmir,1,Kupwara,Kupwara_1,1,Child Feeding Practices and Nutritional Status of Children,Total children age 6-23 months receiving an adequate diet (%),17,22.9,-5.9
Jammu & Kashmir,1,Kupwara,Kupwara_1,1,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall (%),93.2,77.8,15.4
Jammu & Kashmir,1,Kupwara,Kupwara_1,1,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months fully vaccinated based on information from vaccination card only (%),100,84,16
Jammu & Kashmir,1,Kupwara,Kupwara_1,1,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),96.5,88.9,7.6
Jammu & Kashmir,1,Kupwara,Kupwara_1,1,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),96.5,74.8,21.7
Jammu & Kashmir,1,Kupwara,Kupwara_1,1,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of polio vaccine (%),93.2,86.2,7
Jammu & Kashmir,1,Kupwara,Kupwara_1,1,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),0,0,0
Jammu & Kashmir,1,Kupwara,Kupwara_1,1,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received BCG (%),98.3,98.1,0.2
Jammu & Kashmir,1,Kupwara,Kupwara_1,1,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received the first dose of measlescontaining vaccine (MCV) (%),98.3,87.8,10.5
Jammu & Kashmir,1,Kupwara,Kupwara_1,1,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who received most of their vaccinations in a public health facility (%),100,100,0
Jammu & Kashmir,1,Kupwara,Kupwara_1,1,Child Vaccinations and Vitamin A Supplementation,Children age 24-35 months who have received a second dose of measlescontaining vaccine (MCV) (%),42.4,0,42.4
